"GeneName"	"log2FC"	"pvalue"	"padj"
"PRLR"	"0.65685866585088"	"0.0114556282643027"	"0.196133911855187"
"PRR15"	"1.05290790703615"	"0.00984699389470601"	"0.182949781585228"
"PRR15L"	"1.44595220484817"	"0.0108013745605219"	"0.191265626708174"
"PRR5"	"1.11584328682195"	"0.00198214279041285"	"0.0782834338073789"
"PRSS1"	"-2.68552564317497"	"0.00196020691993882"	"0.0780484919831337"
"PRSS53"	"-0.558169769143355"	"0.0102468436490327"	"0.185372313816167"
"PRTFDC1"	"-1.71997491921366"	"0.00116415088312296"	"0.0588246843833458"
"PSAP"	"-0.788693714884603"	"0.00765871931298142"	"0.159066755062821"
"PSMC3IP"	"-0.528670439584361"	"0.0052437083241351"	"0.126699920434742"
"PSORS1C3"	"0.983629351598212"	"0.00217593224265608"	"0.0803234412000083"
"PTBP1"	"0.338019725867733"	"0.0020253841273907"	"0.0786086068053663"
"PTGDR"	"1.29885663529449"	"0.00378633174475829"	"0.107296454983218"
"PTPN18"	"0.453708416641799"	"0.009322346711037"	"0.177301574362285"
"PTPRD"	"1.2890183129506"	"0.00145067323494683"	"0.0651870380075038"
"PTPRO"	"2.89621516286093"	"7.67406325406866e-11"	"4.82775319313459e-07"
"PVRL3"	"1.68957934754597"	"0.000285670574903752"	"0.0251350151988742"
"PYGB"	"-1.56035478633887"	"0.00167546020518538"	"0.0706799051020821"
"QARS"	"0.893938080622352"	"0.000200982140542274"	"0.0207275187893679"
"RAB11FIP1"	"1.2586888555498"	"0.00243415399131428"	"0.0850736819964339"
"RAB15"	"1.29140443881483"	"0.000133385317314234"	"0.0159871267897431"
"RABL6"	"0.679015062650045"	"0.00699606345424511"	"0.151525345571395"
"RAPGEFL1"	"1.87635629718019"	"6.86158727129503e-10"	"2.38290778810534e-06"
"RBBP8NL"	"1.48011585992977"	"3.76041458769932e-05"	"0.00763121553910208"
"RBMS1"	"-1.28863953258564"	"0.00212224199158008"	"0.0794817679254453"
"RBP1"	"2.0612443527011"	"0.00031411677923657"	"0.0262471949952009"
"REEP2"	"-1.15315926300778"	"0.00247224711247691"	"0.0857890817492225"
"RELL1"	"-0.987094893743582"	"8.10255402872553e-06"	"0.00340227940323327"
"REN"	"2.34319934268665"	"0.00368026174740589"	"0.104762564040409"
"RENBP"	"-1.35763711046023"	"0.0028902542330494"	"0.0915999464993137"
"REPIN1"	"0.741883238577795"	"0.00660568533821018"	"0.145108742581343"
"RETNLB"	"1.57139064382471"	"0.00200000294047275"	"0.0783926386200255"
"RGP1"	"-0.354735575241082"	"0.0100766042868032"	"0.184624316553758"
"RGS19"	"-1.46443430353623"	"8.06961990186639e-05"	"0.0115829690761857"
"RGS2"	"-1.87737567026247"	"0.00260491053446604"	"0.0868388898714659"
"RHEB"	"-0.729226706184437"	"0.00338188380635198"	"0.099697081238758"
"RHOV"	"1.01910192301008"	"0.00280331518680521"	"0.0897488846829089"
"RIPPLY3"	"1.2176249402653"	"0.0013826866463931"	"0.0649369108446802"
"RNASE1"	"3.0840163859136"	"8.67646627282796e-06"	"0.00345484142866564"
"RNASE6"	"1.61417303539886"	"0.000575236096727791"	"0.0402484231086724"
"RNF186"	"1.5783431899562"	"7.28544127963927e-06"	"0.0033950156363119"
"RNFT2"	"-1.0342475649282"	"0.000342611876842788"	"0.0281747884603657"
"ROGDI"	"-1.16516857163087"	"0.0058820318254257"	"0.135050592020997"
"ROR1"	"-1.53974817308055"	"0.00143560641437374"	"0.0649369108446802"
"RPS4Y1"	"6.21306256129618"	"4.47471514656509e-12"	"5.6300865974082e-08"
"RPS6KA1"	"0.977222942063278"	"2.13395914615256e-05"	"0.00479454892444491"
"RPUSD2"	"0.790427014443008"	"0.00526412176659617"	"0.12688348671899"
"RRAGB"	"-0.925846182494545"	"0.0115517797841136"	"0.19630150075059"
"RRBP1"	"0.9046321873283"	"0.00110588454504858"	"0.0570255710893494"
"RRP1"	"0.641327964260295"	"0.0112145723504581"	"0.194087688189083"
"RRP7A"	"1.22307782059304"	"0.000100575121420802"	"0.0133203808180688"
"RSPH1"	"1.23839557272713"	"0.0108724681109896"	"0.191325026255204"
"RUNX3"	"1.59362773667463"	"0.000742823208867938"	"0.0455825663381387"
"RUSC1"	"0.577023111412366"	"0.011964170197361"	"0.198592598183635"
"S100A2"	"-0.966433603202254"	"0.00132181460722603"	"0.0634773717103737"
"S100A3"	"-2.57942901865448"	"1.45595266983272e-05"	"0.0040117145653171"
"S100A4"	"-3.87229555366883"	"8.00435041940478e-05"	"0.0115829690761857"
"SACS"	"-0.879010613547171"	"0.000948111117222685"	"0.0518658003343297"
"SAMD5"	"1.87343092410576"	"0.00203367950065147"	"0.0786086068053663"
"SAMD8"	"-0.617154328283672"	"0.00152049651020496"	"0.0668912136062897"
"SCAP"	"0.824026447038277"	"0.00223523766143776"	"0.0819934701347227"
"SCEL"	"0.965496639632269"	"0.010994299567199"	"0.192392596876909"
"SCG2"	"-3.95992464152555"	"1.46668947706713e-05"	"0.0040117145653171"
"SCNN1D"	"-0.724420206893779"	"0.00926860967236979"	"0.176961527917689"
"SDHA"	"0.816048035701399"	"1.65346085376788e-05"	"0.00428142998802959"
"SEC61A2"	"-0.678178674929732"	"0.00199099497841053"	"0.0782834338073789"
"SEMG1"	"0.931601813666126"	"0.00907985148243466"	"0.173885374964982"
"SENP5"	"-0.558027445151322"	"0.00421643919545629"	"0.113357346062459"
"SERPINB6"	"1.29114382818048"	"0.000871706434680173"	"0.0494045511763331"
"SFTA2"	"1.83621946406244"	"0.000252612716271502"	"0.0237345593645923"
"SH3BGRL"	"-1.55266913623959"	"0.00974130333497561"	"0.181847297567749"
"SH3RF1"	"-0.79264061801202"	"0.000960957464865084"	"0.0523409819174566"
"SH3RF2"	"0.829093640422337"	"0.0101809228629688"	"0.184920516651671"
"SHC4"	"-1.89600352431159"	"0.000892196283028514"	"0.0498157044156936"
"SIDT1"	"1.63893668018947"	"0.000681812236190612"	"0.0444342104581006"
"SIM2"	"0.795304571684712"	"0.00745652023231192"	"0.157134096424532"
"SIX4"	"-1.57471954652578"	"4.05383649198734e-06"	"0.00221762481487759"
"SKIDA1"	"-1.09648189105068"	"0.00319086806062595"	"0.0964207771539048"
"SLAIN1"	"-1.69855370141263"	"0.00139171443629067"	"0.0649369108446802"
"SLC12A2"	"1.25194292575831"	"0.00380867727400705"	"0.107687140363049"
"SLC16A2"	"-1.01086045904525"	"0.00100007016249008"	"0.0540037887744645"
"SLC16A3"	"-1.7040696572997"	"0.00856501277104446"	"0.16733694205789"
"SLC19A1"	"0.619617397708276"	"0.00752642346084095"	"0.15756648915857"
"SLC1A4"	"0.79792552214551"	"0.0110183094420195"	"0.192531433414205"
"SLC25A1"	"0.858880125222847"	"0.00891769201552342"	"0.171563304188556"
"SLC25A39"	"0.565576368018113"	"0.00813477560834878"	"0.163713747481043"
"SLC26A6"	"1.32434939582506"	"1.09958951093813e-05"	"0.00361578639484634"
"SLC27A2"	"1.46998197561482"	"1.78593997068236e-05"	"0.00440601896296578"
"SLC27A3"	"0.859587700635213"	"0.00580540309828271"	"0.133965024596696"
"SLC27A4"	"0.580727238516436"	"0.0103683731515941"	"0.186759114992944"
"SLC29A1"	"0.990091775592359"	"0.00276354660721251"	"0.0891562651588405"
"SLC2A3"	"-3.5516534652619"	"0.00166943305466335"	"0.0706799051020821"
"SLC2A4RG"	"-0.879812568698974"	"0.00269051744663029"	"0.0888506312690348"
"SLC30A3"	"1.57823793501917"	"0.00131963400242394"	"0.0634773717103737"
"SLC35B4"	"-0.572552716232718"	"0.0114663166679606"	"0.196133911855187"
"SLC35E3"	"-0.732825390387121"	"0.008316669599998"	"0.165047850011317"
"SLC35G2"	"-1.21491930727752"	"0.0081920410268866"	"0.164127802866699"
"SLC38A2"	"-1.25142242039034"	"0.00151479647605943"	"0.0668912136062897"
"SLC38A5"	"2.87756288847306"	"7.60238983995078e-06"	"0.00340227940323327"
"SLC39A8"	"0.980075797654789"	"0.00697391467682281"	"0.151525345571395"
"SLC3A1"	"2.09057777338554"	"2.21709945763177e-08"	"3.98507791084613e-05"
"SLC40A1"	"-1.8213973878041"	"6.68514950013599e-07"	"0.000579193254376629"
"SLC5A6"	"0.895228717622617"	"1.37421518075518e-05"	"0.0040117145653171"
"SLC6A7"	"0.752333016853589"	"0.00453810812130593"	"0.117972058641056"
"SLC7A2"	"-1.40654285974942"	"0.00119091170414249"	"0.0594605200854"
"SLC7A7"	"1.64983616618715"	"0.000291150023113088"	"0.0253951706746121"
"SLC9A7"	"-0.840342880190177"	"0.0104632256654136"	"0.188069007603191"
"SLPI"	"1.73542253819031"	"0.00487178809962872"	"0.121387242178522"
"SLX4"	"-0.478769692887119"	"0.0110482714272834"	"0.192533727282659"
"SMAD3"	"-0.997579467676216"	"0.00777608239343029"	"0.159867105676699"
"SMARCA1"	"-2.65393193118142"	"1.62850158472431e-05"	"0.00428142998802959"
"SMOC1"	"-1.87609086354335"	"0.000487518874102878"	"0.0369515811684483"
"SMTNL2"	"0.782197781067655"	"0.00570404185662649"	"0.133441141188497"
"SNCA"	"-1.31278127850081"	"0.0078061021050718"	"0.160091286265"
"SNX10"	"-1.37703195619261"	"0.000833671290362231"	"0.0483375676282838"
"SNX24"	"-0.819304042824732"	"0.000562463542424363"	"0.040209751652178"
"SOCS3"	"-0.701925016230113"	"0.00794734276148296"	"0.161540333804489"
"SOX8"	"-1.79011681243009"	"0.000389291784454733"	"0.0308054668679839"
"SP4"	"-0.759543037567087"	"0.0100530139097426"	"0.184624316553758"
"SPATS2L"	"-1.02241165113434"	"0.000676712263050624"	"0.0444342104581006"
"SPDEF"	"2.9018181860165"	"0.00106724981811759"	"0.0559262771966938"
"SPON1"	"-2.48547305090156"	"7.71008781288647e-05"	"0.0115829690761857"
"SPPL2B"	"0.603299766652386"	"0.0027464012226712"	"0.0891562651588405"
"SPRY1"	"-0.981427199276581"	"0.00552978076404091"	"0.130781393934516"
"SPTAN1"	"0.664634792573851"	"0.0052464360631458"	"0.126699920434742"
"SREBF1"	"1.10408748003197"	"0.00281815644711986"	"0.0897765928132151"
"SREBF2"	"0.44145028375081"	"0.00814696944068415"	"0.163713747481043"
"SRI"	"0.675908614671978"	"0.000502740565773349"	"0.0376970562900755"
"SRPK1"	"0.888227829036307"	"0.00575849435142751"	"0.133801112020281"
"SRPRB"	"0.725146412967479"	"0.00781243441159671"	"0.160091286265"
"SRPX"	"-1.55599927512871"	"0.00985852423420638"	"0.182949781585228"
"ST3GAL1"	"-0.816125276615552"	"0.00522934917265568"	"0.126699920434742"
"ST6GALNAC1"	"2.93730897264323"	"1.03409334032522e-05"	"0.00361578639484634"
"STAMBP"	"-0.427226556859454"	"0.00383787453121765"	"0.10814055583843"
"STARD5"	"1.30527067498501"	"0.00295505044234096"	"0.0927193133803838"
"STEAP3"	"1.0331425702775"	"0.0010933766241307"	"0.0568465482843491"
"STMN3"	"-2.77105825772457"	"0.00968970435388067"	"0.181152838306875"
"STRA13"	"0.798203404362302"	"0.00887226382979082"	"0.170950725124698"
"STRA6"	"-1.24793275808948"	"0.00751971739870548"	"0.15756648915857"
"STX1A"	"-1.84679572341003"	"0.00028067124581651"	"0.0250454298926477"
"SUCLG2"	"0.952982062068285"	"0.00391701993272895"	"0.108292724036678"
"SUMO1"	"-0.570858878522034"	"0.000267555846547596"	"0.0242298138293591"
"SURF6"	"0.791257955331098"	"0.00842548689534552"	"0.165711687054586"
"SUSD2"	"-1.4608946659695"	"0.0055184264854342"	"0.130758647909102"
"SYS1"	"-0.46640875602545"	"0.00506431797596439"	"0.124451657760906"
"SYT1"	"-1.54487597738175"	"0.00301001924285481"	"0.0937941958917312"
"TAMM41"	"0.67354294586228"	"0.00473270661247893"	"0.119662846553949"
"TBC1D2"	"1.04527793598388"	"0.00350302658366455"	"0.100975440250961"
"TCEAL3"	"-1.65897943353346"	"0.00123148162994877"	"0.0610019758583285"
"TCF12"	"-0.865515337718493"	"0.00869662186742258"	"0.168729315838436"
"TCOF1"	"0.436943261928358"	"0.0113140498520916"	"0.194505303474948"
"TENM3"	"-1.39717646358411"	"0.00309975009154055"	"0.0955510382426493"
"TERF2IP"	"-0.591125248823968"	"0.0116818476681406"	"0.196498672941905"
"TFAP4"	"0.536806589705436"	"0.0115159869475023"	"0.19630150075059"
"TFCP2L1"	"-1.28799131203689"	"0.00182335469299847"	"0.0740046733784089"
"TFPI"	"-3.43784493939884"	"1.64856343428405e-07"	"0.000207422251301619"
"TGM3"	"1.20812624059733"	"0.0115379344175468"	"0.19630150075059"
"THG1L"	"0.706763121522619"	"0.0116348545818468"	"0.19630150075059"
"THRA"	"1.04641274360416"	"0.000766514325235688"	"0.0463667463467088"
"TIMP2"	"-2.55752443607958"	"8.63326103690946e-05"	"0.0120692989295994"
"TLE6"	"-0.868568930493041"	"0.00699699775687337"	"0.151525345571395"
"TLN2"	"1.88769982840597"	"3.59999648550155e-07"	"0.00035566790842899"
"TMEM109"	"0.994373797371896"	"0.00429141424999767"	"0.114381099395878"
"TMEM136"	"-1.56013181608099"	"0.00309294032275519"	"0.0955510382426493"
"TMEM141"	"1.05606968690849"	"0.00775434385928177"	"0.159681103825668"
"TMEM14A"	"-1.1181861175277"	"0.0036548780444079"	"0.104275908287393"
"TMEM168"	"0.953138739100313"	"0.00138443710757118"	"0.0649369108446802"
"TMEM194B"	"-0.610380614334536"	"0.00784814369704308"	"0.160300883110708"
"TMEM214"	"0.796452432327833"	"0.000707250119273576"	"0.0451706649781733"
"TMEM229B"	"0.65089124361452"	"0.0116251074003063"	"0.19630150075059"
"TMEM27"	"-1.4524497091052"	"0.00739872791436492"	"0.157134096424532"
"TMEM43"	"0.532692348036195"	"0.0041260507621585"	"0.111642947719308"
"TMEM47"	"3.15522900666876"	"6.61565649983141e-05"	"0.0108101545559583"
"TMEM54"	"1.22360204057862"	"0.00109851735160874"	"0.0568787873166302"
"TMEM55A"	"-1.22656027482712"	"3.41408195427956e-06"	"0.00214509229464862"
"TMEM92"	"1.06716822748961"	"0.00206310865161688"	"0.0786607062261927"
"TMEM97"	"0.68941359151866"	"0.0084680603547849"	"0.166217059881285"
"TMOD2"	"-0.620522241741744"	"0.00733054673655985"	"0.157125960884831"
"TMSB4Y"	"1.73356243073102"	"0.00351512023763479"	"0.100975440250961"
"TNFAIP2"	"-1.99199378953025"	"0.000233223269865182"	"0.0231056313499505"
"TNMD"	"0.922222809744142"	"0.00274330488061916"	"0.0891562651588405"
"TOX2"	"-2.57891554474973"	"0.00350775820305803"	"0.100975440250961"
"TP53INP2"	"-0.701681702624597"	"0.00754043202578837"	"0.157597534465896"
"TPM2"	"-2.14588020607969"	"0.00104803628920657"	"0.055405010885702"
"TRABD"	"0.830670693645439"	"0.00177598671308438"	"0.0730133904102357"
"TRABD2A"	"2.0328860548304"	"0.0026999349568679"	"0.0889282241552667"
"TRADD"	"0.607433910423532"	"0.00061022618863835"	"0.041501977867285"
"TRAF3"	"0.66607462548549"	"0.000787034937336515"	"0.0469311544150143"
"TRAF3IP2"	"0.914443694093142"	"0.0101998758986059"	"0.184920516651671"
"TRAPPC2"	"-0.661009213909381"	"8.7867529579797e-06"	"0.00345484142866564"
"TRERF1"	"-1.41489168551238"	"0.000518924362435359"	"0.0379599205125679"
"TRIB1"	"-2.0220552767539"	"0.000588730437716523"	"0.0407031299291758"
"TRIM31"	"2.59177350421778"	"4.94158100269177e-05"	"0.00927984659341311"
"TRIM44"	"-1.1043936311165"	"0.00520122668167333"	"0.126335587082652"
"TRIM6"	"-1.15578634755366"	"0.00435733140299091"	"0.115418828868277"
"TSPAN15"	"0.986104096761421"	"0.00488351668283779"	"0.121387242178522"
"TSPAN3"	"0.714753981117041"	"0.000792615376160893"	"0.0470409748247942"
"TSPYL2"	"-0.952758405315886"	"0.000697385141353245"	"0.0447678563699313"
"TUBA1A"	"-0.951077087193888"	"0.0042999729784017"	"0.114381099395878"
"TUBB2A"	"-0.943917266576047"	"0.00134320735257935"	"0.0640160413263387"
"TUBB3"	"-1.50282482025556"	"0.000184084461558"	"0.0197961597890834"
"TXNIP"	"1.07043214164822"	"0.00650986897726473"	"0.144968445083088"
"TYRO3"	"1.05782069512383"	"0.00501457063912653"	"0.123712407414686"
"UBASH3B"	"-1.71629415732813"	"3.67483930184141e-07"	"0.00035566790842899"
"UBE2E2"	"1.93970275784287"	"0.0024181443215364"	"0.0850736819964339"
"UBE2T"	"-0.449998674889744"	"0.00274850339845029"	"0.0891562651588405"
"UBQLN4"	"0.567204776646597"	"0.00932869513812056"	"0.177301574362285"
"UBTD1"	"-1.47125425409676"	"0.000150912287969323"	"0.0172616218839093"
"UGCG"	"-0.639512208646225"	"0.00145745630843545"	"0.065191902347907"
"UQCRC1"	"0.852407218973494"	"0.00555816628055532"	"0.131206094074948"
"VAMP1"	"-0.878803957388964"	"0.0116717807165244"	"0.196498672941905"
"VAMP5"	"-1.30637468490444"	"0.00107123134671779"	"0.0559262771966938"
"VASN"	"-1.88032416146821"	"0.000214819113768544"	"0.021797210398676"
"VIM"	"-3.62781152251469"	"7.35660450408493e-05"	"0.0114272589963453"
"VIPR1"	"1.6521175789749"	"5.75111098715538e-05"	"0.00991089061917278"
"VWA1"	"-0.979903895174214"	"0.00738907309434158"	"0.157134096424532"
"WASF1"	"-0.686022504059211"	"0.0100917193251775"	"0.184624316553758"
"WBP5"	"-1.9927280145344"	"0.00115708012178375"	"0.0587031535979161"
"WBSCR27"	"1.03140163781676"	"0.0119640660796565"	"0.198592598183635"
"WDR4"	"0.738210515554417"	"0.00534799138600048"	"0.128413029806599"
"WDR5"	"0.538047030539751"	"0.00057012323547973"	"0.0402484231086724"
"WDR91"	"-0.699741418391931"	"0.0109796260307915"	"0.192392596876909"
"WNK1"	"-0.79147115028522"	"0.00217694273161682"	"0.0803234412000083"
"WNK2"	"0.892325958933474"	"0.00660312171047637"	"0.145108742581343"
"WNK4"	"1.06581997242721"	"0.0108252176697787"	"0.191265626708174"
"WSB2"	"-0.621983998265518"	"0.0100790874808379"	"0.184624316553758"
"WWC2"	"-1.17315421770014"	"0.000242770338431805"	"0.0237345593645923"
"WWTR1"	"-1.88477125023768"	"0.00132963334531343"	"0.0636100636910022"
"YBEY"	"0.933179424882291"	"0.00208571655412123"	"0.0790436315781727"
"ZBED2"	"-2.480866231996"	"0.00286001326987011"	"0.0908704216199639"
"ZBTB46"	"-1.30742093316733"	"0.00058877520641472"	"0.0407031299291758"
"ZFAND3"	"-0.597240127075842"	"0.00399728282634602"	"0.108890128668531"
"ZFP3"	"0.957174465711602"	"0.0094163317558957"	"0.177653569853101"
"ZFY"	"0.776254788141348"	"0.00663065790332405"	"0.145108742581343"
"ZFYVE21"	"0.605776215832645"	"0.00183602483285166"	"0.0742303331750625"
"ZNF10"	"-0.667210622992002"	"0.00580053513592958"	"0.133965024596696"
"ZNF175"	"-0.951432818666281"	"0.00255510910517797"	"0.0868388898714659"
"ZNF200"	"-0.445158481534861"	"0.0082674289436969"	"0.164919384834195"
"ZNF222"	"-0.698268662237878"	"0.000685124529396877"	"0.0444342104581006"
"ZNF26"	"-0.785825626255075"	"0.00658176072127557"	"0.145108742581343"
"ZNF28"	"-0.575029126918089"	"0.00453488032713199"	"0.117972058641056"
"ZNF311"	"-0.957960395870483"	"0.00310605425538417"	"0.0955510382426493"
"ZNF320"	"-0.84167691046608"	"0.00389046198314195"	"0.108158921276974"
"ZNF395"	"0.821680970416415"	"0.00307330277867465"	"0.0952421072938041"
"ZNF462"	"-0.893409344663336"	"0.00598864853309307"	"0.136502130151045"
"ZNF467"	"-2.13415170464113"	"0.000196074199139518"	"0.0203884758146564"
"ZNF503"	"-1.05561905328025"	"0.00441085787799856"	"0.115860989187845"
"ZNF512B"	"-2.07627475555659"	"0.00644942787670628"	"0.144132684804118"
"ZNF521"	"-1.05798138960461"	"0.00605603587786356"	"0.137626135526615"
"ZNF532"	"-1.39744477913937"	"0.000478570673944642"	"0.0364931892095242"
"ZNF556"	"-1.11979864009538"	"0.00605983779063303"	"0.137626135526615"
"ZNF585B"	"-0.619001250702666"	"0.00649812348661289"	"0.144963456930077"
"ZNF614"	"-0.964988629364277"	"0.00142706362043933"	"0.0649369108446802"
"ZNF680"	"-0.967815699278263"	"0.00301912647720165"	"0.0937941958917312"
"ZNF692"	"0.598150218269181"	"0.00105795693976857"	"0.0556954569714147"
